User, Positiv, Negativ, Pstv, Affil, Ngtv, Hostile, Strong, Pow1, Weak, Submit, Active, Passive, Pleasur, Pain, Feel, Arousal, EMOT, Virtue, Vice, Ovrst, Undrst, Academ, Doctrin, Econat, Exch, ECON1, Exprsv, Legal, Milit, Polit, POLIT1, Relig, Role, COLL, Work1, Ritual, SocRel, Race, Kin, MALE, Female, Nonadlt, HU, ANI, PLACE, Social, Region, Route, Aquatic, Land, Sky, Object1, Tool, Food, Vehicle, BldgPt, ComnObj, NatObj, BodyPt, ComForm, COM, Say, Need, Goal, Try, Means, Persist, Complet, Fail, NatrPro, Begin1, Vary, Increas, Decreas, Finish, Stay, Rise, Exert, Fetch1, Travel, Fall, Think, Know, Causal, Ought, Perceiv, Compare, Eval, EVAL1, Solve, Absat, ABS1, Quality, Quan, NUMB, ORD1, CARD, FREQ, DIST, Timeat, TIME1, Space1, POS, DIM, Rel, COLOR, Self, Our, You, Name, Yes, No1, Negate, Intrj, IAV, DAV, SV, IPadj, IndAdj, PowGain, PowLoss, PowEnds, PowAren, PowCon, PowCoop, PowAuPt, PowPt, PowDoct, PowAuth, PowOth, PowTot, RcEthic, RcRelig, RcGain, RcLoss, RcEnds, RcTot, RspGain, RspLoss, RspOth, RspTot, AffGain, AffLoss, AffPt, AffOth, AffTot, WltPt, WltTran, WltOth, WltTot, WlbGain, WlbLoss, WlbPhys, WlbPsyc, WlbPt, WlbTot, EnlGain, EnlLoss, EnlEnds, EnlPt, EnlOth, EnlTot, SklAsth, SklPt, SklOth, SklTot, TrnGain, TrnLoss, TranLw, MeansLw, EndsLw, ArenaLw, PtLw, Nation, Anomie, NegAff, PosAff, SureLw, If1, NotLw, TimeSpc, FormLw, adverbs, anger, swearWords, sadness, openness, conscientiousness, extraversion, agreableness, neuroticism, beauty, behaviour, biology, science, earth, entrepreneurship, faith, fashion, fiends, law, marriage, military, music, occasions, vacations, violence, cEXT, cNEU, cAGR, cCON, cOPN, sEXT, sNEU, sAGR, sCON, sOPN
User192, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 1, 1, 1, 2, 1, 2, 0, 1, 2, 1, 0, n, y, n, n, y, 2.45, 4.0, 2.85, 2.35, 4.1
User193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, y, n, y, y, n, 3.7, 2.5, 4.2, 4.1, 3.6
User194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, n, n, y, n, y, 2.15, 2.15, 4.1, 2.9, 4.6
User195, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, y, y, y, y, y, 4.05, 3.35, 3.8, 3.95, 4.5
User196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, n, y, n, n, y, 1.4, 4.05, 3.3, 3.4, 3.95
User197, 1, 0, 0, 0, 0, 0, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 4, 1, 0, 2, 1, 0, 1, 1, 3, 0, 0, 1, 1, 2, 3, 1, 1, 1, 0, 1, 4, 2, 1, 2, 3, y, y, n, y, y, 4.25, 3.0, 3.25, 3.5, 4.0
User198, 46, 41, 41, 12, 29, 14, 30, 10, 20, 4, 44, 43, 12, 6, 1, 7, 21, 12, 9, 14, 4, 2, 2, 11, 1, 15, 17, 6, 0, 1, 10, 3, 28, 10, 8, 10, 9, 0, 1, 10, 1, 8, 39, 5, 14, 9, 0, 1, 0, 0, 4, 31, 14, 2, 1, 2, 6, 6, 11, 23, 18, 0, 8, 1, 0, 5, 0, 0, 4, 15, 3, 2, 3, 0, 5, 2, 0, 5, 3, 2, 1, 1, 6, 0, 0, 6, 0, 3, 8, 4, 12, 31, 4, 11, 2, 1, 1, 0, 0, 40, 21, 3, 1, 0, 0, 3, 0, 0, 1, 1, 4, 0, 1, 8, 36, 37, 3, 0, 5, 0, 1, 0, 0, 2, 0, 3, 1, 0, 1, 1, 9, 3, 1, 0, 0, 1, 5, 1, 0, 14, 15, 0, 0, 6, 13, 19, 0, 2, 5, 7, 1, 2, 13, 6, 2, 24, 13, 0, 0, 1, 16, 30, 10, 1, 4, 15, 0, 3, 3, 1, 15, 7, 5, 0, 1, 5, 4, 3, 0, 0, 41, 12, 129, 21, 38, 45, 49, 22, 29, 28, 16, 57, 33, 53, 56, 101, 71, 84, 61, 48, 84, 71, 71, 91, 102, 126, 71, n, y, y, n, y, 2.45, 4.0, 3.8, 2.8, 4.25
User199, 2, 3, 2, 1, 2, 1, 0, 0, 4, 0, 4, 5, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 1, 3, 4, 2, 1, 0, 0, 0, 0, 0, 1, 4, 0, 1, 1, 0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 4, 1, 5, 1, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 2, 0, 0, 2, 0, 0, 2, 2, 1, 1, 0, 2, 6, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 1, 0, 3, 1, 11, 0, 7, 4, 3, 4, 2, 1, 2, 6, 4, 6, 5, 13, 11, 9, 8, 10, 12, 6, 11, 9, 11, 11, 10, n, n, n, y, n, 2.5, 2.0, 3.0, 4.25, 2.5
User200, 7, 4, 6, 2, 3, 1, 5, 0, 0, 0, 10, 5, 3, 0, 0, 1, 4, 2, 2, 2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 8, 1, 0, 9, 1, 0, 0, 0, 1, 2, 0, 0, 3, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 23, 9, 13, 7, 5, 3, 12, 3, 5, 18, 9, 15, 14, 21, 11, 18, 16, 11, 20, 16, 19, 18, 22, 26, 16, n, n, n, n, y, 2.9, 2.65, 3.45, 3.45, 4.0
User201, 29, 18, 27, 8, 14, 6, 29, 9, 12, 4, 37, 13, 4, 0, 0, 1, 2, 18, 7, 14, 1, 8, 5, 12, 0, 16, 11, 1, 0, 9, 17, 1, 13, 3, 6, 5, 7, 0, 1, 3, 1, 0, 16, 1, 10, 5, 2, 1, 0, 2, 0, 17, 5, 0, 1, 1, 8, 2, 2, 21, 17, 0, 1, 2, 1, 4, 0, 0, 1, 6, 3, 2, 0, 0, 1, 0, 0, 3, 1, 6, 0, 1, 3, 2, 0, 1, 0, 2, 8, 7, 11, 29, 1, 7, 1, 0, 1, 1, 0, 31, 19, 2, 1, 1, 1, 1, 0, 0, 0, 4, 0, 0, 0, 1, 29, 14, 4, 1, 4, 0, 0, 0, 1, 2, 2, 5, 1, 2, 0, 5, 18, 3, 1, 3, 0, 0, 7, 0, 0, 4, 4, 1, 0, 1, 1, 3, 0, 1, 4, 5, 0, 0, 4, 3, 1, 8, 7, 0, 0, 0, 25, 32, 2, 2, 3, 7, 2, 1, 5, 2, 6, 3, 2, 3, 0, 3, 1, 0, 1, 0, 31, 9, 60, 18, 30, 24, 15, 14, 26, 12, 5, 36, 17, 30, 34, 53, 51, 52, 42, 36, 47, 47, 58, 42, 59, 91, 52, y, n, y, y, y, 4.33, 2.0, 4.17, 3.67, 4.4
User202, 37, 39, 34, 13, 29, 15, 55, 11, 15, 4, 67, 26, 10, 3, 1, 7, 10, 13, 19, 15, 6, 7, 4, 7, 1, 17, 10, 3, 3, 9, 20, 9, 16, 16, 14, 5, 8, 0, 7, 8, 3, 4, 34, 8, 14, 2, 2, 1, 3, 6, 1, 25, 5, 4, 3, 4, 9, 0, 6, 25, 17, 3, 1, 2, 0, 4, 1, 3, 0, 9, 3, 6, 2, 1, 4, 3, 1, 3, 4, 4, 0, 0, 5, 1, 0, 6, 1, 3, 20, 16, 8, 46, 8, 15, 0, 0, 0, 0, 0, 60, 38, 7, 1, 6, 2, 2, 0, 0, 0, 2, 1, 1, 0, 3, 41, 46, 12, 0, 6, 3, 1, 0, 3, 5, 0, 3, 0, 0, 0, 8, 23, 0, 5, 0, 0, 1, 6, 0, 0, 5, 5, 2, 0, 7, 7, 16, 0, 1, 8, 9, 1, 1, 13, 11, 3, 29, 11, 0, 7, 2, 33, 53, 0, 1, 6, 7, 2, 1, 15, 3, 8, 6, 1, 1, 1, 6, 3, 4, 2, 0, 55, 9, 109, 14, 42, 34, 31, 18, 23, 27, 28, 43, 42, 53, 59, 95, 79, 88, 58, 70, 80, 82, 86, 68, 85, 134, 82, n, y, y, n, y, 2.55, 2.85, 3.9, 2.5, 4.4
User203, 36, 30, 33, 11, 23, 9, 24, 9, 10, 3, 30, 30, 2, 6, 1, 9, 10, 14, 9, 7, 2, 10, 7, 10, 1, 11, 3, 2, 0, 4, 11, 4, 17, 0, 6, 0, 11, 0, 0, 1, 1, 2, 17, 3, 16, 5, 1, 1, 0, 0, 9, 22, 9, 3, 0, 0, 6, 3, 3, 13, 16, 1, 4, 2, 0, 2, 0, 1, 1, 10, 0, 1, 1, 0, 3, 3, 0, 4, 0, 5, 0, 2, 2, 0, 0, 2, 0, 1, 8, 5, 9, 19, 10, 6, 1, 0, 1, 1, 0, 15, 10, 3, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 24, 27, 7, 1, 4, 2, 1, 0, 1, 0, 2, 1, 0, 2, 0, 4, 13, 3, 3, 1, 0, 0, 7, 0, 2, 6, 8, 3, 0, 3, 1, 7, 0, 4, 2, 6, 0, 6, 10, 3, 1, 20, 5, 0, 1, 2, 16, 24, 1, 1, 3, 5, 1, 3, 7, 1, 8, 2, 2, 0, 1, 1, 3, 3, 0, 0, 20, 8, 65, 8, 17, 30, 26, 7, 13, 8, 14, 28, 17, 25, 33, 50, 37, 51, 45, 24, 52, 38, 46, 46, 53, 69, 49, n, n, n, y, y, 2.45, 2.7, 3.1, 4.0, 4.3
User204, 61, 62, 51, 31, 41, 19, 53, 9, 18, 5, 64, 43, 10, 4, 0, 8, 24, 19, 22, 29, 3, 8, 5, 15, 2, 27, 24, 2, 0, 1, 10, 9, 32, 3, 11, 4, 12, 0, 6, 10, 3, 5, 36, 17, 24, 3, 3, 0, 4, 5, 9, 68, 22, 19, 4, 4, 9, 10, 10, 28, 25, 0, 3, 2, 1, 13, 0, 4, 2, 33, 4, 4, 0, 2, 3, 1, 1, 7, 2, 11, 1, 2, 13, 4, 0, 5, 0, 4, 17, 7, 15, 47, 13, 12, 3, 0, 3, 2, 2, 47, 30, 15, 0, 3, 4, 4, 0, 0, 0, 4, 4, 1, 2, 6, 49, 24, 11, 1, 14, 2, 3, 0, 0, 1, 3, 0, 1, 0, 1, 7, 18, 5, 4, 0, 0, 1, 10, 0, 4, 4, 8, 4, 0, 13, 14, 31, 0, 2, 25, 27, 0, 2, 30, 6, 0, 38, 7, 0, 3, 1, 37, 48, 17, 2, 12, 31, 1, 3, 8, 2, 20, 8, 4, 3, 0, 4, 5, 9, 2, 0, 46, 17, 149, 23, 49, 50, 55, 20, 22, 18, 19, 88, 34, 64, 93, 113, 83, 104, 91, 79, 91, 90, 102, 115, 151, 159, 101, y, n, y, n, y, 4.2, 2.6, 3.95, 3.25, 5.0
User205, 7, 2, 5, 3, 2, 1, 7, 1, 1, 0, 10, 2, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 2, 0, 1, 1, 0, 0, 1, 2, 2, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 3, 3, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 9, 0, 2, 0, 0, 0, 0, 0, 11, 9, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 4, 6, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3, 0, 0, 0, 0, 3, 3, 0, 0, 1, 1, 0, 0, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 8, 0, 16, 2, 6, 3, 2, 4, 5, 5, 4, 7, 1, 4, 7, 13, 5, 10, 3, 10, 8, 9, 8, 9, 12, 17, 8, n, y, y, n, y, 1.75, 3.6, 3.6, 2.1, 3.85
User206, 15, 16, 15, 3, 15, 5, 16, 5, 6, 1, 28, 9, 1, 0, 0, 4, 1, 9, 4, 6, 1, 5, 1, 9, 5, 10, 3, 0, 0, 0, 3, 2, 6, 1, 5, 0, 1, 0, 1, 1, 0, 0, 7, 1, 9, 9, 0, 0, 0, 0, 0, 13, 3, 1, 0, 4, 4, 1, 0, 6, 8, 0, 0, 0, 0, 6, 1, 2, 1, 7, 2, 6, 1, 0, 3, 1, 0, 4, 3, 3, 0, 0, 2, 2, 0, 1, 0, 0, 7, 8, 1, 11, 1, 4, 0, 0, 0, 0, 0, 23, 10, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 27, 19, 4, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 0, 1, 0, 0, 2, 3, 1, 0, 2, 3, 0, 0, 2, 2, 4, 1, 0, 3, 4, 1, 1, 8, 2, 0, 12, 1, 0, 1, 0, 13, 15, 0, 2, 8, 10, 4, 4, 4, 6, 7, 0, 0, 0, 0, 2, 2, 3, 1, 0, 22, 4, 52, 3, 10, 9, 4, 7, 11, 11, 10, 16, 8, 20, 29, 43, 30, 32, 33, 13, 53, 41, 35, 35, 44, 53, 32, n, n, y, n, n, 2.0, 2.65, 3.95, 2.8, 2.65
User207, 5, 1, 3, 2, 1, 0, 0, 0, 2, 0, 0, 4, 5, 0, 0, 1, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 1, 1, 2, 0, 4, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 8, 3, 3, 0, 1, 2, 4, 2, 1, 7, 2, 2, 2, 4, 4, 7, 4, 3, 5, 5, 10, 4, 7, 9, 10, y, n, n, n, y, 4.0, 1.65, 3.1, 3.1, 4.5
User208, 16, 9, 11, 6, 6, 3, 18, 8, 3, 0, 14, 8, 3, 1, 0, 0, 5, 7, 3, 10, 0, 4, 0, 2, 2, 4, 0, 0, 2, 1, 5, 0, 1, 2, 3, 6, 5, 0, 3, 0, 0, 0, 3, 1, 16, 7, 1, 1, 2, 2, 3, 5, 2, 1, 0, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1, 3, 0, 0, 1, 1, 0, 1, 0, 2, 4, 0, 4, 26, 1, 5, 1, 1, 0, 0, 0, 23, 24, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 13, 0, 0, 8, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 4, 6, 2, 0, 1, 0, 1, 4, 0, 0, 2, 2, 0, 0, 1, 8, 9, 0, 2, 3, 5, 1, 0, 1, 2, 0, 4, 1, 0, 0, 0, 5, 6, 1, 0, 4, 5, 1, 0, 2, 1, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 26, 0, 31, 0, 2, 6, 3, 15, 10, 12, 3, 14, 3, 6, 12, 16, 16, 14, 15, 12, 13, 15, 11, 11, 34, 39, 9, n, n, y, y, y, 3.4, 1.68, 4.53, 3.5, 4.8
User209, 60, 28, 53, 23, 22, 10, 42, 8, 11, 1, 47, 30, 13, 3, 0, 3, 12, 15, 8, 13, 6, 5, 7, 7, 1, 17, 16, 0, 0, 7, 19, 4, 24, 12, 8, 3, 14, 0, 3, 3, 4, 2, 34, 3, 22, 10, 1, 1, 0, 4, 6, 39, 23, 3, 2, 4, 3, 4, 6, 18, 13, 0, 0, 1, 2, 6, 0, 4, 2, 9, 1, 1, 2, 1, 1, 1, 1, 7, 1, 4, 2, 0, 4, 0, 0, 7, 1, 1, 8, 7, 12, 29, 6, 8, 0, 0, 0, 0, 0, 32, 18, 4, 0, 3, 1, 0, 0, 0, 0, 9, 0, 0, 2, 0, 32, 29, 8, 0, 4, 1, 0, 1, 2, 3, 8, 2, 3, 0, 0, 8, 28, 1, 3, 0, 0, 0, 4, 0, 2, 4, 6, 5, 0, 12, 8, 25, 0, 0, 6, 6, 1, 1, 11, 6, 1, 20, 7, 0, 4, 0, 21, 32, 5, 5, 6, 16, 3, 4, 8, 2, 11, 3, 6, 5, 0, 3, 3, 2, 0, 0, 33, 10, 110, 8, 32, 35, 23, 22, 28, 23, 14, 36, 29, 28, 48, 71, 46, 69, 66, 48, 74, 62, 76, 72, 96, 124, 75, n, n, y, n, y, 2.75, 2.5, 4.0, 3.0, 4.75
User210, 47, 47, 45, 8, 40, 21, 51, 8, 14, 8, 59, 33, 5, 5, 0, 6, 14, 18, 15, 16, 3, 9, 2, 8, 1, 18, 7, 2, 5, 7, 16, 4, 24, 7, 8, 5, 11, 0, 6, 6, 4, 3, 31, 0, 12, 4, 4, 0, 1, 3, 0, 13, 6, 5, 0, 0, 1, 1, 2, 23, 13, 0, 3, 2, 1, 8, 1, 3, 1, 12, 4, 5, 1, 1, 5, 0, 1, 5, 3, 2, 0, 0, 12, 0, 0, 9, 0, 0, 10, 7, 19, 36, 3, 7, 2, 2, 0, 0, 1, 28, 16, 9, 5, 0, 0, 0, 0, 0, 0, 1, 2, 0, 6, 2, 33, 23, 9, 0, 7, 1, 0, 0, 2, 13, 2, 0, 1, 0, 1, 7, 27, 3, 2, 0, 0, 4, 9, 0, 1, 5, 6, 0, 0, 10, 3, 13, 0, 0, 2, 2, 2, 4, 11, 9, 1, 27, 4, 0, 4, 2, 27, 37, 3, 4, 13, 20, 1, 1, 5, 1, 15, 7, 4, 2, 0, 2, 2, 4, 2, 0, 36, 12, 187, 59, 75, 103, 77, 72, 56, 52, 58, 112, 82, 105, 134, 161, 148, 162, 146, 119, 173, 148, 161, 144, 167, 178, 164, y, y, n, y, y, 4.0, 3.25, 3.5, 4.25, 5.0
