User, Positiv, Negativ, Pstv, Affil, Ngtv, Hostile, Strong, Pow1, Weak, Submit, Active, Passive, Pleasur, Pain, Feel, Arousal, EMOT, Virtue, Vice, Ovrst, Undrst, Academ, Doctrin, Econat, Exch, ECON1, Exprsv, Legal, Milit, Polit, POLIT1, Relig, Role, COLL, Work1, Ritual, SocRel, Race, Kin, MALE, Female, Nonadlt, HU, ANI, PLACE, Social, Region, Route, Aquatic, Land, Sky, Object1, Tool, Food, Vehicle, BldgPt, ComnObj, NatObj, BodyPt, ComForm, COM, Say, Need, Goal, Try, Means, Persist, Complet, Fail, NatrPro, Begin1, Vary, Increas, Decreas, Finish, Stay, Rise, Exert, Fetch1, Travel, Fall, Think, Know, Causal, Ought, Perceiv, Compare, Eval, EVAL1, Solve, Absat, ABS1, Quality, Quan, NUMB, ORD1, CARD, FREQ, DIST, Timeat, TIME1, Space1, POS, DIM, Rel, COLOR, Self, Our, You, Name, Yes, No1, Negate, Intrj, IAV, DAV, SV, IPadj, IndAdj, PowGain, PowLoss, PowEnds, PowAren, PowCon, PowCoop, PowAuPt, PowPt, PowDoct, PowAuth, PowOth, PowTot, RcEthic, RcRelig, RcGain, RcLoss, RcEnds, RcTot, RspGain, RspLoss, RspOth, RspTot, AffGain, AffLoss, AffPt, AffOth, AffTot, WltPt, WltTran, WltOth, WltTot, WlbGain, WlbLoss, WlbPhys, WlbPsyc, WlbPt, WlbTot, EnlGain, EnlLoss, EnlEnds, EnlPt, EnlOth, EnlTot, SklAsth, SklPt, SklOth, SklTot, TrnGain, TrnLoss, TranLw, MeansLw, EndsLw, ArenaLw, PtLw, Nation, Anomie, NegAff, PosAff, SureLw, If1, NotLw, TimeSpc, FormLw, adverbs, anger, swearWords, sadness, openness, conscientiousness, extraversion, agreableness, neuroticism, cEXT, cNEU, cAGR, cCON, cOPN, sEXT, sNEU, sAGR, sCON, sOPN
User52, 90, 47, 79, 33, 42, 17, 59, 0, 18, 11, 87, 64, 18, 11, 0, 9, 22, 29, 6, 22, 4, 4, 1, 0, 4, 0, 21, 0, 5, 0, 0, 6, 27, 7, 0, 11, 19, 0, 0, 6, 9, 9, 34, 1, 31, 19, 1, 3, 0, 2, 5, 0, 13, 26, 2, 3, 15, 19, 6, 28, 27, 0, 6, 2, 0, 13, 0, 4, 4, 27, 0, 6, 2, 1, 9, 16, 0, 7, 0, 10, 2, 1, 3, 0, 0, 4, 0, 0, 17, 4, 0, 0, 8, 8, 1, 0, 1, 0, 1, 0, 0, 0, 0, 5, 1, 2, 0, 0, 1, 3, 0, 0, 1, 2, 72, 56, 9, 1, 4, 9, 0, 0, 1, 3, 2, 0, 1, 0, 1, 7, 24, 2, 3, 0, 0, 1, 6, 0, 1, 12, 13, 5, 0, 9, 17, 31, 0, 0, 11, 11, 1, 1, 40, 9, 3, 54, 9, 0, 2, 0, 28, 39, 3, 0, 4, 0, 2, 8, 8, 2, 13, 10, 10, 8, 0, 6, 7, 10, 0, 0, 72, 12, 206, 45, 67, 53, 56, 22, 66, 27, 34, n, y, y, n, y, 3.2, 3.3, 4.55, 3.2, 4.45
User53, 1, 3, 1, 1, 3, 1, 3, 0, 0, 0, 1, 2, 0, 1, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 4, 1, 1, 2, 2, 1, 1, 1, 0, y, y, n, n, y, 4.5, 4.25, 3.0, 3.0, 4.0
User54, 36, 20, 28, 11, 19, 8, 42, 0, 9, 2, 30, 16, 5, 4, 0, 3, 3, 10, 5, 19, 2, 5, 2, 0, 1, 0, 9, 0, 0, 0, 0, 3, 6, 8, 0, 3, 9, 1, 0, 0, 1, 0, 14, 0, 16, 7, 0, 0, 1, 4, 4, 0, 4, 1, 3, 1, 7, 3, 3, 14, 11, 0, 3, 3, 0, 8, 0, 1, 0, 12, 0, 6, 3, 0, 2, 2, 0, 3, 0, 6, 0, 0, 7, 2, 0, 1, 0, 0, 10, 8, 0, 0, 5, 8, 1, 0, 0, 2, 0, 0, 0, 0, 2, 3, 3, 0, 0, 0, 0, 3, 0, 0, 0, 1, 25, 21, 7, 0, 5, 0, 1, 1, 2, 5, 1, 0, 1, 0, 1, 1, 13, 3, 1, 0, 0, 2, 6, 0, 1, 2, 3, 2, 0, 3, 4, 9, 0, 1, 4, 5, 2, 1, 14, 5, 0, 22, 7, 1, 0, 0, 17, 25, 3, 0, 6, 0, 2, 1, 6, 3, 6, 6, 1, 5, 2, 2, 3, 3, 0, 0, 45, 5, 123, 14, 30, 34, 32, 25, 34, 19, 11, n, n, n, n, y, 2.95, 1.5, 3.0, 3.4, 4.3
User55, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 2, 2, 1, 1, 1, 1, 1, n, y, n, n, y, 2.7, 3.65, 3.4, 3.1, 4.42
User56, 23, 8, 19, 8, 7, 5, 19, 0, 1, 4, 28, 12, 5, 0, 0, 4, 3, 6, 1, 5, 0, 9, 3, 0, 0, 0, 4, 0, 1, 0, 0, 0, 11, 1, 0, 5, 3, 0, 0, 4, 1, 3, 12, 0, 4, 3, 0, 0, 0, 1, 0, 0, 4, 6, 1, 3, 1, 7, 1, 8, 6, 0, 1, 1, 0, 4, 2, 2, 0, 4, 0, 1, 0, 0, 1, 0, 0, 2, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 5, 4, 0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 1, 18, 10, 3, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 0, 5, 0, 6, 0, 1, 1, 2, 1, 0, 3, 4, 1, 9, 0, 0, 0, 4, 13, 17, 2, 0, 3, 0, 0, 1, 1, 3, 5, 0, 0, 1, 0, 0, 4, 2, 0, 0, 12, 5, 40, 7, 14, 11, 10, 9, 14, 7, 2, n, n, y, y, y, 3.0, 1.75, 4.0, 4.75, 4.0
User57, 23, 15, 20, 5, 13, 8, 21, 0, 8, 3, 28, 12, 3, 2, 1, 0, 4, 9, 3, 7, 3, 4, 1, 0, 0, 0, 3, 2, 1, 0, 0, 7, 12, 7, 0, 4, 6, 0, 0, 2, 1, 1, 20, 0, 8, 2, 3, 0, 0, 3, 0, 0, 6, 0, 1, 0, 2, 1, 3, 4, 3, 1, 0, 3, 1, 8, 0, 1, 1, 5, 0, 2, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 3, 1, 0, 0, 0, 0, 4, 4, 0, 0, 2, 3, 1, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 2, 2, 0, 0, 1, 2, 0, 1, 3, 17, 18, 0, 0, 2, 1, 0, 0, 1, 2, 0, 2, 2, 1, 0, 2, 11, 2, 3, 0, 0, 3, 8, 1, 0, 4, 5, 0, 0, 4, 3, 7, 0, 0, 5, 5, 0, 1, 0, 1, 1, 3, 2, 0, 0, 2, 9, 13, 0, 0, 2, 0, 1, 3, 5, 2, 4, 5, 0, 0, 0, 1, 2, 2, 0, 0, 18, 0, 211, 107, 129, 144, 84, 98, 59, 73, 73, n, n, n, n, y, 3.5, 2.4, 3.35, 3.45, 4.6
User58, 18, 5, 14, 5, 3, 1, 4, 0, 2, 0, 21, 5, 2, 0, 0, 1, 2, 5, 2, 4, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 4, 0, 0, 0, 0, 0, 1, 0, 5, 4, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 3, 5, 6, 1, 0, 3, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1, 0, 0, 2, 4, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 23, 7, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 1, 0, 0, 0, 3, 0, 0, 2, 2, 0, 0, 1, 2, 3, 0, 0, 0, 0, 1, 0, 2, 3, 1, 7, 1, 0, 1, 0, 4, 6, 0, 0, 0, 0, 2, 0, 5, 0, 6, 0, 0, 1, 0, 0, 0, 1, 0, 0, 16, 0, 24, 2, 9, 5, 7, 2, 3, 5, 2, n, n, n, y, y, 3.1, 2.0, 3.25, 3.9, 4.6
User59, 39, 35, 33, 15, 30, 14, 44, 0, 19, 2, 49, 42, 6, 5, 0, 13, 16, 17, 13, 14, 7, 9, 2, 0, 2, 0, 4, 1, 1, 0, 0, 3, 20, 2, 0, 3, 9, 0, 0, 4, 3, 1, 23, 2, 10, 3, 0, 2, 3, 0, 2, 0, 4, 0, 3, 0, 0, 2, 4, 28, 14, 2, 3, 2, 0, 5, 0, 1, 0, 12, 0, 4, 1, 2, 7, 4, 2, 2, 0, 3, 0, 0, 6, 0, 0, 7, 0, 0, 12, 3, 0, 0, 8, 5, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 2, 3, 0, 0, 0, 9, 0, 0, 1, 2, 24, 34, 5, 2, 2, 1, 0, 1, 2, 3, 1, 1, 0, 0, 0, 7, 16, 6, 2, 0, 0, 3, 11, 0, 0, 4, 4, 2, 0, 6, 5, 13, 2, 1, 0, 3, 1, 5, 12, 10, 0, 28, 13, 0, 3, 0, 26, 42, 3, 2, 4, 0, 2, 1, 8, 0, 7, 5, 3, 9, 3, 6, 5, 3, 0, 0, 28, 11, 81, 12, 13, 32, 36, 15, 23, 14, 9, y, n, y, y, y, 3.6, 1.95, 4.2, 3.6, 4.8
User60, 8, 2, 7, 4, 2, 0, 5, 0, 1, 1, 10, 3, 0, 1, 0, 1, 0, 1, 1, 3, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 4, 2, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 5, 3, 0, 1, 0, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 7, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 3, 5, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 0, 1, 2, 1, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 2, 0, 0, 0, 14, 3, 21, 0, 3, 4, 1, 8, 5, 7, 2, n, n, y, y, n, 3.0, 2.5, 4.0, 3.5, 3.75
User61, 16, 6, 15, 5, 6, 2, 19, 0, 4, 0, 20, 14, 3, 0, 0, 4, 3, 1, 2, 5, 4, 1, 2, 0, 1, 0, 3, 1, 0, 0, 0, 1, 3, 1, 0, 5, 4, 0, 0, 0, 0, 1, 4, 3, 5, 3, 0, 0, 0, 1, 1, 0, 2, 1, 1, 0, 0, 1, 3, 2, 2, 0, 1, 2, 0, 3, 0, 2, 0, 10, 0, 0, 0, 0, 0, 2, 1, 2, 0, 4, 0, 0, 1, 0, 0, 1, 1, 0, 6, 0, 0, 0, 4, 5, 1, 0, 1, 1, 2, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 2, 0, 0, 2, 2, 11, 8, 5, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 6, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 1, 0, 0, 3, 4, 0, 1, 1, 2, 0, 0, 5, 1, 1, 7, 0, 0, 1, 0, 8, 9, 0, 0, 3, 0, 1, 1, 4, 0, 5, 0, 0, 6, 0, 2, 1, 0, 0, 0, 20, 2, 38, 5, 16, 7, 8, 7, 10, 5, 4, y, n, n, y, y, 4.33, 2.17, 3.17, 4.17, 4.83
User62, 29, 12, 28, 11, 11, 6, 20, 0, 4, 0, 28, 14, 3, 2, 0, 2, 3, 10, 5, 4, 2, 1, 1, 0, 0, 0, 5, 1, 1, 0, 0, 1, 5, 5, 0, 5, 6, 1, 0, 1, 2, 1, 10, 1, 13, 6, 0, 2, 1, 1, 3, 0, 4, 2, 5, 0, 4, 3, 1, 16, 18, 0, 2, 1, 1, 7, 0, 0, 0, 1, 0, 4, 0, 0, 0, 1, 0, 0, 0, 8, 1, 0, 0, 0, 0, 1, 0, 0, 9, 6, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 17, 15, 4, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 4, 9, 0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 2, 0, 1, 6, 9, 1, 1, 14, 16, 0, 1, 5, 2, 0, 8, 1, 0, 1, 0, 5, 7, 2, 0, 5, 0, 2, 0, 3, 2, 4, 2, 0, 2, 0, 3, 2, 1, 0, 0, 22, 13, 52, 6, 18, 15, 8, 15, 12, 15, 15, y, y, y, n, n, 4.5, 4.0, 4.0, 2.0, 2.25
User63, 5, 3, 4, 1, 3, 1, 6, 0, 2, 0, 6, 4, 2, 0, 0, 2, 2, 3, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7, 1, 1, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 2, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 2, 0, 0, 2, 1, 15, 2, 7, 1, 1, 4, 11, 2, 5, y, n, y, y, y, 4.15, 2.25, 4.3, 3.65, 4.65
User64, 4, 1, 4, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 1, 0, 4, 3, 1, 0, n, y, n, y, y, 3.25, 3.0, 3.5, 4.5, 4.25
User65, 0, 2, 0, 0, 2, 1, 3, 0, 0, 1, 2, 1, 0, 1, 0, 1, 1, 0, 0, 3, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 1, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 4, 4, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 1, 13, 0, 5, 0, 1, 3, 2, 3, 4, n, y, n, n, y, 2.45, 3.25, 2.5, 3.3, 4.2
User66, 3, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 2, 1, 0, 2, 2, 0, 0, y, n, y, y, y, 3.75, 2.25, 4.5, 3.75, 4.25
User67, 13, 5, 12, 2, 4, 2, 11, 0, 3, 0, 9, 8, 5, 0, 0, 0, 3, 2, 2, 2, 0, 0, 3, 0, 0, 0, 5, 1, 0, 0, 0, 0, 1, 4, 0, 4, 2, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 2, 4, 2, 0, 4, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 3, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 2, 5, 0, 7, 1, 0, 0, 0, 2, 3, 0, 0, 3, 0, 0, 1, 2, 0, 2, 2, 0, 0, 0, 1, 1, 2, 0, 0, 11, 1, 23, 3, 6, 3, 2, 8, 10, 3, 3, y, n, n, y, n, 4.25, 2.0, 3.25, 4.75, 3.5
User68, 0, 3, 0, 1, 2, 0, 1, 0, 2, 0, 5, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 5, 1, 0, 2, 0, 2, 0, 2, 0, y, n, y, y, y, 4.15, 2.0, 3.75, 4.1, 3.95
User69, 16, 8, 15, 8, 7, 1, 10, 0, 7, 2, 5, 7, 5, 0, 0, 2, 6, 4, 1, 3, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 11, 0, 0, 5, 1, 0, 0, 2, 0, 0, 11, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 1, 0, 4, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 6, 1, 0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 8, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 9, 0, 0, 6, 6, 0, 0, 2, 2, 4, 0, 0, 0, 0, 0, 0, 1, 3, 0, 4, 1, 0, 0, 0, 2, 3, 0, 1, 1, 0, 0, 1, 1, 0, 4, 1, 0, 1, 0, 2, 2, 0, 0, 0, 5, 2, 20, 2, 13, 7, 5, 6, 5, 17, 2, n, n, y, n, n, 1.95, 2.4, 3.8, 2.8, 2.7
User70, 47, 24, 41, 14, 20, 11, 32, 0, 5, 3, 42, 25, 8, 1, 0, 1, 7, 13, 7, 18, 1, 12, 8, 0, 0, 0, 18, 4, 6, 0, 0, 6, 20, 11, 0, 5, 13, 0, 0, 2, 3, 3, 31, 5, 17, 8, 0, 1, 0, 4, 4, 0, 7, 2, 1, 3, 8, 4, 5, 31, 23, 0, 2, 2, 0, 3, 0, 0, 0, 6, 0, 2, 1, 0, 2, 1, 2, 2, 0, 9, 0, 0, 11, 0, 0, 5, 0, 0, 8, 4, 0, 0, 3, 5, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 4, 0, 0, 0, 9, 1, 0, 1, 4, 21, 36, 3, 0, 4, 1, 1, 0, 4, 5, 0, 6, 4, 0, 0, 6, 27, 3, 2, 0, 0, 1, 6, 1, 0, 5, 6, 1, 0, 4, 8, 13, 2, 0, 3, 5, 0, 2, 5, 6, 0, 13, 11, 0, 1, 3, 26, 41, 1, 0, 3, 0, 3, 2, 8, 0, 4, 4, 3, 5, 0, 5, 4, 2, 0, 0, 27, 11, 81, 12, 17, 27, 24, 6, 20, 15, 12, y, y, n, y, n, 4.0, 4.0, 2.25, 4.5, 3.25
User71, 17, 4, 13, 5, 2, 1, 9, 0, 4, 1, 9, 7, 3, 0, 0, 0, 2, 5, 1, 7, 2, 0, 1, 0, 0, 0, 6, 0, 1, 0, 0, 0, 5, 1, 0, 1, 2, 0, 0, 1, 0, 1, 7, 2, 3, 2, 0, 0, 1, 0, 0, 0, 5, 1, 1, 0, 2, 0, 3, 7, 2, 0, 3, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 6, 10, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 2, 0, 0, 2, 2, 0, 0, 3, 2, 0, 5, 2, 0, 0, 0, 2, 4, 1, 2, 3, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 1, 9, 1, 32, 6, 11, 13, 6, 12, 12, 11, 6, y, n, y, y, y, 4.75, 2.67, 4.75, 3.67, 4.5
User72, 10, 6, 8, 4, 6, 1, 9, 0, 5, 2, 6, 7, 1, 1, 0, 0, 2, 4, 2, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 1, 0, 0, 1, 0, 2, 5, 6, 5, 1, 3, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 3, 1, 0, 0, 0, 0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 5, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 2, 1, 2, 5, 1, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 2, 3, 0, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 6, 2, 21, 1, 3, 2, 2, 3, 5, 9, 1, y, y, y, n, y, 3.8, 3.0, 3.94, 3.1, 4.75
